wall_ms,stamp_sec,event,lidar_hz,imu_hz,odom_hz,lidar_points,lidar_scan_ms,imu_dt_sec,imu_max_gap_sec,imu_acc_norm,imu_gyro_norm_dps,odom_x,odom_y,odom_z,odom_yaw_deg,odom_dt_sec,odom_step_xy,odom_speed_mps,odom_yaw_rate_dps,relative_x,relative_y,relative_yaw_deg,relative_dist,localization_valid,cause
946686416562,946686416.481981158,odom,,,,,,,,,,0.016227,0.013013,0.004238,0.003693,0.100015,0.000549,0.005488,0.065695,-0.008262,0.000039,-0.033945,0.008262,1,OK
946686416665,946686416.582095146,odom,,,,,,,,,,0.013837,0.013562,0.003508,0.023046,0.100114,0.002452,0.024492,0.193316,-0.008804,-0.000050,-0.027375,0.008804,1,OK
946686416773,946686416.682025313,odom,,,,,,,,,,0.015508,0.013038,0.003005,-0.019145,0.099930,0.001751,0.017526,0.422211,-0.006414,0.000500,-0.008021,0.006434,1,OK
946686416866,946686416.782006621,odom,,,,,,,,,,0.014922,0.011986,0.003814,-0.003439,0.099981,0.001204,0.012039,0.157091,-0.008085,-0.000025,-0.050213,0.008085,1,OK
946686416965,946686416.882109523,odom,,,,,,,,,,0.015333,0.011339,0.005226,-0.004830,0.100103,0.000767,0.007662,0.013891,-0.007499,-0.001076,-0.034507,0.007575,1,OK
946686417069,946686416.981742382,odom,,,,,,,,,,0.016417,0.012584,0.005694,-0.006274,0.099633,0.001651,0.016571,0.014494,-0.007909,-0.001723,-0.035897,0.008095,1,OK
946686417162,946686417.082029700,odom,,,,,,,,,,0.016221,0.013433,0.006228,0.015035,0.100287,0.000871,0.008684,0.212473,-0.008994,-0.000479,-0.037341,0.009007,1,OK
946686417266,946686417.182007074,odom,,,,,,,,,,0.015986,0.013616,0.005386,-0.020523,0.099977,0.000298,0.002977,0.355654,-0.008798,0.000370,-0.016033,0.008806,1,OK
946686417333,0.000000000,summary,10.003,200.069,10.003,19968,100.165,0.006,0.006,0.997,0.588,0.015986,0.013616,0.005386,-0.020523,0,0.003186,0.031881,0.422211,-0.008564,0.000553,-0.051590,0.008581,1,OK
946686417367,946686417.281950951,odom,,,,,,,,,,0.016476,0.014246,0.005230,0.011380,0.099944,0.000798,0.007985,0.319201,-0.008564,0.000553,-0.051590,0.008581,1,OK
946686417461,946686417.381949306,odom,,,,,,,,,,0.014935,0.012424,0.005866,-0.003757,0.099998,0.002386,0.023859,0.151367,-0.009054,0.001183,-0.019688,0.009131,1,OK
946686417566,946686417.482113957,odom,,,,,,,,,,0.015613,0.012615,0.004264,0.012551,0.100165,0.000705,0.007035,0.162814,-0.007512,-0.000638,-0.034825,0.007539,1,OK
946686417662,946686417.582007408,odom,,,,,,,,,,0.015636,0.011518,0.004945,-0.016923,0.099893,0.001098,0.010989,0.295059,-0.008190,-0.000447,-0.018516,0.008202,1,OK
946686417763,946686417.681973219,odom,,,,,,,,,,0.016642,0.012764,0.004445,-0.004335,0.099966,0.001602,0.016022,0.125924,-0.008213,-0.001545,-0.047991,0.008357,1,OK
946686417865,946686417.782036662,odom,,,,,,,,,,0.016028,0.012255,0.005472,-0.003403,0.100063,0.000798,0.007974,0.009319,-0.009219,-0.000299,-0.035403,0.009224,1,OK
946686417965,946686417.881791949,odom,,,,,,,,,,0.017288,0.012394,0.005204,-0.020393,0.099755,0.001268,0.012710,0.170325,-0.008604,-0.000808,-0.034470,0.008642,1,OK
946686418067,946686417.982074976,odom,,,,,,,,,,0.015896,0.013253,0.003212,0.014019,0.100283,0.001636,0.016318,0.343157,-0.009865,-0.000670,-0.051461,0.009887,1,OK
946686418164,946686418.081906796,odom,,,,,,,,,,0.014657,0.014037,0.001859,0.034267,0.099832,0.001465,0.014678,0.202815,-0.008473,0.000191,-0.017048,0.008475,1,OK
946686418269,946686418.181974411,odom,,,,,,,,,,0.016639,0.014111,0.002389,-0.011747,0.100068,0.001983,0.019818,0.459823,-0.007235,0.000975,0.003199,0.007300,1,OK
946686418333,0.000000000,summary,10.003,200.062,10.003,20064,100.390,0.006,0.006,1.005,0.547,0.016639,0.014111,0.002389,-0.011747,0,0.002386,0.023859,0.459823,-0.009217,0.001048,-0.042814,0.009276,1,OK
946686418365,946686418.282126427,odom,,,,,,,,,,0.017536,0.014360,0.005213,-0.007230,0.100152,0.000931,0.009299,0.045092,-0.009217,0.001048,-0.042814,0.009276,1,OK
946686418466,946686418.382013083,odom,,,,,,,,,,0.017268,0.014166,0.005710,0.003727,0.099887,0.000331,0.003313,0.109697,-0.010114,0.001296,-0.038298,0.010197,1,OK
946686418564,946686418.482055783,odom,,,,,,,,,,0.016135,0.015083,0.006770,0.008402,0.100043,0.001458,0.014572,0.046731,-0.009846,0.001102,-0.027341,0.009907,1,OK
946686418661,946686418.582087040,odom,,,,,,,,,,0.016489,0.014214,0.005032,0.016928,0.100031,0.000938,0.009380,0.085237,-0.008713,0.002020,-0.022666,0.008945,1,OK
946686418764,946686418.682062507,odom,,,,,,,,,,0.017415,0.013789,0.004809,0.006595,0.099975,0.001018,0.010185,0.103361,-0.009067,0.001151,-0.014139,0.009140,1,OK
946686418862,946686418.781976342,odom,,,,,,,,,,0.016610,0.013669,0.005157,-0.001245,0.099914,0.000814,0.008145,0.078463,-0.009992,0.000726,-0.024473,0.010018,1,OK
946686418967,946686418.881964922,odom,,,,,,,,,,0.016482,0.013558,0.004881,-0.025208,0.099989,0.000169,0.001692,0.239657,-0.009187,0.000606,-0.032312,0.009207,1,OK
946686419063,946686418.982073426,odom,,,,,,,,,,0.015502,0.012819,0.005947,-0.009231,0.100109,0.001227,0.012260,0.159591,-0.009059,0.000495,-0.056275,0.009073,1,OK
946686419174,946686419.081863165,odom,,,,,,,,,,0.014766,0.013292,0.005953,-0.007956,0.099790,0.000876,0.008774,0.012785,-0.008079,-0.000244,-0.040299,0.008083,1,OK
946686419259,946686419.182105780,odom,,,,,,,,,,0.017393,0.014552,0.005196,-0.002568,0.100243,0.002913,0.029064,0.053746,-0.007343,0.000230,-0.039023,0.007347,1,OK
946686419333,0.000000000,summary,10.004,200.073,10.004,19968,100.202,0.006,0.006,0.999,0.627,0.017393,0.014552,0.005196,-0.002568,0,0.002913,0.029064,0.239657,-0.009971,0.001488,-0.033636,0.010081,1,OK
946686419371,946686419.282061815,odom,,,,,,,,,,0.018217,0.015002,0.003827,0.005921,0.099956,0.000939,0.009391,0.084924,-0.009971,0.001488,-0.033636,0.010081,1,OK
946686419466,946686419.381952763,odom,,,,,,,,,,0.016073,0.014572,0.003880,-0.012018,0.099891,0.002186,0.021884,0.179579,-0.010795,0.001938,-0.025147,0.010967,1,OK
946686419566,946686419.482125640,odom,,,,,,,,,,0.015901,0.014081,0.005231,0.004683,0.100173,0.000521,0.005197,0.166718,-0.008651,0.001509,-0.043085,0.008782,1,OK
946686419668,946686419.582079291,odom,,,,,,,,,,0.017382,0.013204,0.003872,0.004675,0.099954,0.001721,0.017214,0.000075,-0.008479,0.001018,-0.026385,0.008540,1,OK
946686419770,946686419.681973457,odom,,,,,,,,,,0.015178,0.011930,0.004967,0.016275,0.099894,0.002546,0.025491,0.116120,-0.009959,0.000141,-0.026392,0.009960,1,OK
946686419862,946686419.782070160,odom,,,,,,,,,,0.016334,0.011381,0.005167,0.009224,0.100097,0.001280,0.012792,0.070441,-0.007754,-0.001133,-0.014793,0.007836,1,OK
946686419966,946686419.881820798,odom,,,,,,,,,,0.017721,0.012491,0.005120,-0.000556,0.099751,0.001777,0.017813,0.098043,-0.008911,-0.001682,-0.021843,0.009068,1,OK
946686420070,946686419.981972456,odom,,,,,,,,,,0.017729,0.013727,0.004730,0.014018,0.100152,0.001236,0.012337,0.145515,-0.010298,-0.000572,-0.031623,0.010314,1,OK
946686420164,946686420.082158208,odom,,,,,,,,,,0.016479,0.014252,0.006216,-0.002697,0.100186,0.001356,0.013532,0.166843,-0.010306,0.000663,-0.017050,0.010328,1,OK
946686420262,946686420.182040691,odom,,,,,,,,,,0.015773,0.014125,0.006504,0.023073,0.099882,0.000718,0.007184,0.258006,-0.009057,0.001189,-0.033765,0.009135,1,OK
946686420334,0.000000000,summary,10.003,200.058,10.003,19968,100.269,0.006,0.006,1.002,0.548,0.015773,0.014125,0.006504,0.023073,0,0.002546,0.025491,0.258006,-0.008351,0.001062,-0.007995,0.008418,1,OK
946686420362,946686420.282064438,odom,,,,,,,,,,0.015510,0.014311,0.006684,-0.007560,0.100024,0.000322,0.003217,0.306258,-0.008351,0.001062,-0.007995,0.008418,1,OK
946686420463,946686420.381976962,odom,,,,,,,,,,0.016618,0.012396,0.006300,-0.004162,0.099913,0.002212,0.022138,0.034013,-0.008088,0.001248,-0.038628,0.008184,1,OK
946686420571,946686420.482014298,odom,,,,,,,,,,0.016727,0.012766,0.005672,-0.004795,0.100037,0.000385,0.003852,0.006325,-0.009195,-0.000667,-0.035229,0.009219,1,OK
946686420661,946686420.582291245,odom,,,,,,,,,,0.016918,0.011990,0.004586,-0.005588,0.100277,0.000799,0.007964,0.007909,-0.009304,-0.000297,-0.035862,0.009309,1,OK
946686420774,946686420.681784272,odom,,,,,,,,,,0.017808,0.012659,0.005330,-0.009419,0.099493,0.001113,0.011190,0.038508,-0.009495,-0.001073,-0.036655,0.009555,1,OK
946686420865,946686420.782085776,odom,,,,,,,,,,0.016589,0.012826,0.005884,-0.018508,0.100302,0.001231,0.012272,0.090614,-0.010385,-0.000404,-0.040487,0.010393,1,OK
946686420972,946686420.881655455,odom,,,,,,,,,,0.016679,0.012850,0.006235,0.004666,0.099570,0.000093,0.000933,0.232742,-0.009166,-0.000237,-0.049575,0.009169,1,OK
946686421062,946686420.982100129,odom,,,,,,,,,,0.015516,0.013651,0.005794,0.004837,0.100445,0.001412,0.014059,0.001703,-0.009255,-0.000213,-0.026401,0.009258,1,OK
946686421164,946686421.082060218,odom,,,,,,,,,,0.016150,0.013811,0.006006,-0.005452,0.099960,0.000654,0.006544,0.102930,-0.008093,0.000588,-0.026230,0.008114,1,OK
946686421258,946686421.182000279,odom,,,,,,,,,,0.017409,0.013662,0.005463,-0.006175,0.099940,0.001268,0.012683,0.007243,-0.008727,0.000748,-0.036519,0.008759,1,OK
946686421333,0.000000000,summary,10.004,200.078,10.004,19968,100.276,0.006,0.009,1.007,0.761,0.017409,0.013662,0.005463,-0.006175,0,0.002212,0.022138,0.306258,-0.009986,0.000599,-0.037243,0.010004,1,OK
946686421359,946686421.282034278,odom,,,,,,,,,,0.017275,0.013739,0.004650,0.020370,0.100034,0.000155,0.001545,0.265365,-0.009986,0.000599,-0.037243,0.010004,1,OK
946686421472,946686421.382089138,odom,,,,,,,,,,0.016430,0.015538,0.006578,-0.003452,0.100055,0.001987,0.019862,0.238092,-0.009852,0.000675,-0.010698,0.009875,1,OK
946686421568,946686421.482056141,odom,,,,,,,,,,0.017303,0.014942,0.006759,0.009970,0.099967,0.001057,0.010576,0.134262,-0.009008,0.002475,-0.034520,0.009342,1,OK
946686421655,946686421.582158446,odom,,,,,,,,,,0.017980,0.013372,0.005884,-0.004065,0.100102,0.001710,0.017080,0.140200,-0.009882,0.001879,-0.021098,0.010059,1,OK
946686421762,946686421.682100534,odom,,,,,,,,,,0.017220,0.013058,0.005462,-0.009006,0.099942,0.000823,0.008234,0.049439,-0.010558,0.000308,-0.035132,0.010562,1,OK
946686421862,946686421.782102585,odom,,,,,,,,,,0.017041,0.013082,0.003928,0.006443,0.100002,0.000181,0.001807,0.154481,-0.009797,-0.000006,-0.040073,0.009797,1,OK
946686421962,946686421.881647944,odom,,,,,,,,,,0.017562,0.012400,0.004216,0.017741,0.099545,0.000858,0.008617,0.113498,-0.009618,0.000018,-0.024625,0.009618,1,OK
946686422058,946686421.982072473,odom,,,,,,,,,,0.015820,0.012798,0.003585,-0.014961,0.100425,0.001787,0.017791,0.325631,-0.010138,-0.000663,-0.013327,0.010160,1,OK
946686422162,946686422.082062006,odom,,,,,,,,,,0.014750,0.013176,0.003965,0.002155,0.099990,0.001135,0.011347,0.171170,-0.008397,-0.000264,-0.046028,0.008401,1,OK
946686422263,946686422.181996107,odom,,,,,,,,,,0.014718,0.013189,0.004397,0.009552,0.099934,0.000034,0.000342,0.074024,-0.007327,0.000114,-0.028913,0.007328,1,OK
946686422333,0.000000000,summary,10.004,200.075,10.004,20064,100.373,0.006,0.006,0.990,0.628,0.014718,0.013189,0.004397,0.009552,0,0.001987,0.019862,0.325631,-0.007295,0.000127,-0.021515,0.007297,1,OK
946686422358,946686422.282121778,odom,,,,,,,,,,0.015198,0.013008,0.005913,-0.014822,0.100126,0.000512,0.005117,0.243433,-0.007295,0.000127,-0.021515,0.007297,1,OK
946686422463,946686422.382037878,odom,,,,,,,,,,0.014636,0.015353,0.004883,0.026722,0.099916,0.002411,0.024133,0.415786,-0.007775,-0.000054,-0.045889,0.007775,1,OK
946686422567,946686422.482144952,odom,,,,,,,,,,0.015448,0.015422,0.005252,0.008782,0.100107,0.000815,0.008141,0.179205,-0.007214,0.002291,-0.004346,0.007569,1,OK
946686422664,946686422.582144022,odom,,,,,,,,,,0.015131,0.014392,0.004442,-0.000440,0.099999,0.001078,0.010776,0.092224,-0.008026,0.002360,-0.022285,0.008366,1,OK
946686422758,946686422.682098508,odom,,,,,,,,,,0.015163,0.013813,0.003384,0.021902,0.099954,0.000580,0.005800,0.223520,-0.007709,0.001330,-0.031508,0.007823,1,OK
946686422869,946686422.782047749,odom,,,,,,,,,,0.017223,0.013232,0.003518,-0.011928,0.099949,0.002141,0.021417,0.338474,-0.007741,0.000751,-0.009166,0.007777,1,OK
946686422955,946686422.882107854,odom,,,,,,,,,,0.016337,0.013366,0.005545,0.031294,0.100060,0.000896,0.008958,0.431960,-0.009801,0.000168,-0.042996,0.009802,1,OK
946686423062,946686422.982066154,odom,,,,,,,,,,0.015053,0.013627,0.006589,0.017878,0.099958,0.001310,0.013106,0.134206,-0.008914,0.000303,0.000226,0.008920,1,OK
946686423154,946686423.082137465,odom,,,,,,,,,,0.014504,0.015472,0.007121,0.008581,0.100071,0.001925,0.019232,0.092911,-0.007631,0.000565,-0.013189,0.007652,1,OK
946686423259,946686423.182031512,odom,,,,,,,,,,0.014015,0.014914,0.007972,0.025963,0.099894,0.000741,0.007419,0.174005,-0.007082,0.002410,-0.022487,0.007481,1,OK
946686423333,0.000000000,summary,10.002,200.048,10.002,19968,100.210,0.006,0.012,1.009,0.680,0.014015,0.014914,0.007972,0.025963,0,0.002411,0.024133,0.431960,-0.006593,0.001853,-0.005105,0.006848,1,OK
946686423354,946686423.282029152,odom,,,,,,,,,,0.014378,0.015276,0.007594,-0.005142,0.099998,0.000512,0.005122,0.311056,-0.006593,0.001853,-0.005105,0.006848,1,OK
946686423460,946686423.382171512,odom,,,,,,,,,,0.017529,0.013935,0.006799,-0.014851,0.100142,0.003424,0.034194,0.096947,-0.006956,0.002214,-0.036210,0.007300,1,OK
946686423558,946686423.482141733,odom,,,,,,,,,,0.020109,0.014143,0.006321,0.008760,0.099970,0.002588,0.025892,0.236176,-0.010106,0.000872,-0.045918,0.010144,1,OK
946686423660,946686423.582099319,odom,,,,,,,,,,0.020025,0.014655,0.007524,-0.031576,0.099958,0.000519,0.005189,0.403532,-0.012686,0.001078,-0.022308,0.012732,1,OK
946686423758,946686423.682190418,odom,,,,,,,,,,0.019468,0.015024,0.008162,0.005458,0.100091,0.000668,0.006677,0.370000,-0.012603,0.001590,-0.062644,0.012703,1,OK
946686423873,946686423.782051206,odom,,,,,,,,,,0.018491,0.015456,0.007511,-0.023603,0.099861,0.001067,0.010690,0.291008,-0.012046,0.001959,-0.025610,0.012204,1,OK
946686423974,946686423.882077456,odom,,,,,,,,,,0.016145,0.015481,0.007552,0.011992,0.100026,0.002346,0.023455,0.355856,-0.011070,0.002392,-0.054670,0.011325,1,OK
946686424062,946686423.982092977,odom,,,,,,,,,,0.016887,0.014806,0.007278,-0.011955,0.100016,0.001003,0.010029,0.239439,-0.008724,0.002418,-0.019075,0.009053,1,OK
946686424166,946686424.082009912,odom,,,,,,,,,,0.016875,0.013888,0.007213,0.001110,0.099917,0.000918,0.009186,0.130762,-0.009465,0.001743,-0.043023,0.009624,1,OK
946686424255,946686424.182057500,odom,,,,,,,,,,0.015102,0.014510,0.005494,0.006995,0.100048,0.001878,0.018776,0.058822,-0.009453,0.000825,-0.029958,0.009488,1,OK
946686424334,0.000000000,summary,10.003,200.066,10.003,20064,100.350,0.006,0.006,1.000,0.676,0.015102,0.014510,0.005494,0.006995,0,0.003424,0.034194,0.403532,-0.007680,0.001447,-0.024073,0.007815,1,OK
946686424361,946686424.282168508,odom,,,,,,,,,,0.013343,0.013502,0.006120,0.026580,0.100111,0.002028,0.020256,0.195630,-0.007680,0.001447,-0.024073,0.007815,1,OK
946686424467,946686424.382125497,odom,,,,,,,,,,0.014550,0.014162,0.006330,0.003421,0.099957,0.001376,0.013769,0.231684,-0.005920,0.000441,-0.004488,0.005936,1,OK
946686424558,946686424.482088089,odom,,,,,,,,,,0.014717,0.014584,0.006305,0.026161,0.099963,0.000454,0.004539,0.227488,-0.007128,0.001100,-0.027646,0.007212,1,OK
946686424660,946686424.582140923,odom,,,,,,,,,,0.014762,0.014005,0.007173,-0.008517,0.100053,0.000581,0.005803,0.346600,-0.007295,0.001522,-0.004906,0.007452,1,OK
946686424761,946686424.682093024,odom,,,,,,,,,,0.013964,0.014657,0.006863,0.000929,0.099952,0.001030,0.010310,0.094505,-0.007340,0.000943,-0.039584,0.007400,1,OK
946686424858,946686424.782079577,odom,,,,,,,,,,0.014723,0.013060,0.006047,0.010271,0.099987,0.001767,0.017677,0.093432,-0.006541,0.001595,-0.030138,0.006733,1,OK
946686424974,946686424.882028937,odom,,,,,,,,,,0.014714,0.012933,0.005293,0.001540,0.099949,0.000128,0.001280,0.087354,-0.007300,-0.000002,-0.020796,0.007300,1,OK
946686425057,946686424.982004166,odom,,,,,,,,,,0.014445,0.013502,0.005546,0.013798,0.099975,0.000630,0.006303,0.122612,-0.007291,-0.000129,-0.029527,0.007292,1,OK
946686425159,946686425.082086086,odom,,,,,,,,,,0.015114,0.013934,0.007001,-0.011806,0.100082,0.000797,0.007959,0.255835,-0.007022,0.000441,-0.017269,0.007036,1,OK
946686425255,946686425.182042599,odom,,,,,,,,,,0.016351,0.014769,0.007277,-0.005456,0.099957,0.001492,0.014925,0.063526,-0.007691,0.000872,-0.042874,0.007741,1,OK
946686425333,0.000000000,summary,10.004,200.070,10.004,20064,100.362,0.006,0.006,0.998,0.608,0.016351,0.014769,0.007277,-0.005456,0,0.002028,0.020256,0.346600,-0.008929,0.001706,-0.036524,0.009090,1,OK
946686425377,946686425.282144070,odom,,,,,,,,,,0.017142,0.014107,0.006505,-0.007986,0.100101,0.001032,0.010305,0.025267,-0.008929,0.001706,-0.036524,0.009090,1,OK
946686425463,946686425.382006645,odom,,,,,,,,,,0.017694,0.015079,0.006326,-0.011020,0.099863,0.001117,0.011190,0.030384,-0.009720,0.001044,-0.039053,0.009775,1,OK
946686425562,946686425.482164025,odom,,,,,,,,,,0.018415,0.015253,0.006538,0.018915,0.100157,0.000742,0.007409,0.298874,-0.010272,0.002015,-0.042087,0.010468,1,OK
946686425658,946686425.582091451,odom,,,,,,,,,,0.018849,0.013601,0.006285,-0.027683,0.099927,0.001709,0.017099,0.466314,-0.010993,0.002189,-0.012153,0.011209,1,OK
946686425762,946686425.682085395,odom,,,,,,,,,,0.018623,0.014144,0.005880,-0.012885,0.099994,0.000588,0.005882,0.147992,-0.011426,0.000536,-0.058751,0.011438,1,OK
946686425858,946686425.782188535,odom,,,,,,,,,,0.017849,0.012936,0.005260,-0.035434,0.100103,0.001434,0.014327,0.225265,-0.011200,0.001080,-0.043952,0.011252,1,OK
946686425963,946686425.882074952,odom,,,,,,,,,,0.016048,0.013952,0.004807,0.011974,0.099886,0.002068,0.020707,0.474624,-0.010426,-0.000128,-0.066502,0.010427,1,OK
946686426063,946686425.982079268,odom,,,,,,,,,,0.016923,0.012591,0.005636,0.000330,0.100004,0.001618,0.016179,0.116441,-0.008625,0.000889,-0.019093,0.008671,1,OK
946686426154,946686426.082021832,odom,,,,,,,,,,0.016609,0.011729,0.005441,-0.000092,0.099943,0.000918,0.009183,0.004221,-0.009500,-0.000472,-0.030738,0.009511,1,OK
946686426264,946686426.181804061,odom,,,,,,,,,,0.017523,0.011748,0.005454,0.004950,0.099782,0.000915,0.009168,0.050532,-0.009185,-0.001334,-0.031160,0.009281,1,OK
946686426333,0.000000000,summary,10.004,200.071,10.004,20064,100.322,0.006,0.006,1.005,0.745,0.017523,0.011748,0.005454,0.004950,0,0.002068,0.020707,0.474624,-0.010100,-0.001316,-0.026118,0.010185,1,OK
946686426358,946686426.282074094,odom,,,,,,,,,,0.015130,0.013157,0.004899,-0.001972,0.100270,0.002777,0.027700,0.069037,-0.010100,-0.001316,-0.026118,0.010185,1,OK
946686426458,946686426.382153988,odom,,,,,,,,,,0.016264,0.015301,0.005638,0.003378,0.100080,0.002426,0.024244,0.053466,-0.007707,0.000095,-0.033040,0.007707,1,OK
946686426558,946686426.482118964,odom,,,,,,,,,,0.016398,0.015395,0.006609,0.004885,0.099965,0.000164,0.001636,0.015074,-0.008842,0.002239,-0.027689,0.009121,1,OK
946686426657,946686426.582106471,odom,,,,,,,,,,0.014653,0.014851,0.005727,0.018685,0.099988,0.001828,0.018284,0.138014,-0.008976,0.002333,-0.026182,0.009274,1,OK
946686426758,946686426.682065010,odom,,,,,,,,,,0.015297,0.014193,0.005503,0.001742,0.099959,0.000921,0.009212,0.169496,-0.007231,0.001789,-0.012383,0.007449,1,OK
946686426856,946686426.782081842,odom,,,,,,,,,,0.015488,0.013568,0.004613,0.013757,0.100017,0.000654,0.006536,0.120126,-0.007875,0.001131,-0.029325,0.007956,1,OK
946686426969,946686426.882118583,odom,,,,,,,,,,0.016156,0.013068,0.005366,-0.015359,0.100037,0.000834,0.008333,0.291052,-0.008066,0.000505,-0.017310,0.008081,1,OK
946686427055,946686426.982012391,odom,,,,,,,,,,0.015205,0.013621,0.004786,0.024114,0.099894,0.001100,0.011010,0.395152,-0.008733,0.000005,-0.046426,0.008733,1,OK
946686427155,946686427.082130671,odom,,,,,,,,,,0.017689,0.013435,0.005517,-0.006261,0.100118,0.002491,0.024885,0.303398,-0.007782,0.000559,-0.006953,0.007802,1,OK
946686427264,946686427.182179928,odom,,,,,,,,,,0.017701,0.015164,0.006529,-0.006855,0.100049,0.001729,0.017277,0.005931,-0.010266,0.000372,-0.037329,0.010273,1,OK
946686427333,0.000000000,summary,10.003,200.067,10.003,19968,99.496,0.006,0.006,0.996,0.570,0.017701,0.015164,0.006529,-0.006855,0,0.002777,0.027700,0.395152,-0.010279,0.002100,-0.037922,0.010491,1,OK
946686427365,946686427.281930089,odom,,,,,,,,,,0.017660,0.016582,0.005848,-0.001369,0.099750,0.001418,0.014217,0.054998,-0.010279,0.002100,-0.037922,0.010491,1,OK
946686427459,946686427.382091999,odom,,,,,,,,,,0.017401,0.015017,0.005779,-0.015642,0.100162,0.001586,0.015832,0.142508,-0.010239,0.003518,-0.032436,0.010826,1,OK
